"prim_key","work_employed","work_onleave","work_temp_unemployed","work_looking","work_retired","work_disabled","work_oth","work_occupation","work_self","inc_wage","inc_retempl","inc_self","inc_ss","inc_intdiv","inc_rent","inc_gov","inc_alimony","inc_child","inc_retsav","inc_wage_freq","inc_retempl_freq","inc_self_freq","inc_ss_freq","inc_intdiv_freq","inc_rent_freq","inc_gov_freq","inc_alimony_freq","inc_child_freq","inc_retsav_freq","paypref_b1","paypref_b2","paypref_nb1","paypref_nb2","paypref_lt10","paypref_10to25","paypref_25to50","paypref_50to100","paypref_100plus","mobile_howfunded","cc_num","paypref_web","cc_type_1","cc_type_2","cc_type_3","cc_type_4","cc_type_5","cc_type_6","cc_rewards_1","cc_rewards_2","cc_rewards_3","cc_rewards_4","cc_rewards_5","cc_rewards_6","cc_hasbal_1","cc_hasbal_2","cc_hasbal_3","cc_hasbal_4","cc_hasbal_5","cc_hasbal_6","cc_chip_1","cc_chip_2","cc_chip_3","cc_chip_4","cc_chip_5","cc_chip_6","dc_num","dc_logo_1","dc_logo_2","dc_logo_3","dc_logo_4","dc_logo_5","dc_rewards_1","dc_rewards_2","dc_rewards_3","dc_rewards_4","dc_rewards_5","dc_acct_1","dc_acct_2","dc_acct_3","dc_acct_4","dc_acct_5","shops_online","last_income_date","paypref_b1_why","paypref_b2_why","paypref_nb1_why","paypref_nb2_why","paypref_web_why","e_exp_csh","e_exp_chk","e_exp_od","e_exp_cc","e_exp_heloc","e_exp_sav","e_exp_payday","e_exp_fam","e_exp_cover","e_exp_pawn","e_exp_csh_saved","e_exp_chk_saved","e_exp_sav_saved","e_exp_svc_saved","e_exp_tot_saved","cashwith_amnt_prim","cashwith_amnt_oth","cashwith_location","cashwith_num_prim","cashwith_num_oth","interest_level","memory_lpd","memory_checkbook","memory_receipts","memory_finrec","memory_oth","next_income_date","scpc_date","gender","age","citizen","state_reside","marital_status","highest_education","hispaniclatino","hispaniclatino_group","race_white","race_black","race_asian","race_other","hh_size","income_hh","income_hh_gte500k","homeowner","home_value","home_debt","other_assets","other_debts","ind_weight"
"140105892",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,13,4,4,3,1,4,4,4,4,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,10/13/2017,8,8,8,8,8,0,0,0,0,0,2000,0,0,2000,0,0,0,2000,0,2000,20,40,4,2,1,2,0,0,1,1,0,11/3/2017,10/28/2017,1,53,1,27,1,13,0,,1,0,0,0,3,16,,1,280000,170000,75000,10000,0.802999377250671
"140105895",0,0,0,0,1,0,0,,,1,0,0,1,0,0,0,0,0,0,9,,,4,,,,,,,2,3,1,4,1,1,4,4,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/18/2017,2,3,2,3,8,0,0,0,0,0,2000,0,0,2000,0,1080,0,0,0,1080,120,0,1,4.3482141494751,,1,0,0,1,0,0,11/15/2017,9/30/2017,1,66,1,27,1,11,0,,1,0,0,0,2,10,,1,200000,0,0,0,0.58678412437439
"140105907",0,0,0,0,1,0,0,,,0,1,0,1,1,0,0,0,0,1,,4,,4,5,,,,,5,6,3,3,2,1,3,3,3,,,1,,3,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,10/3/2017,3,3,3,6,,100,700,0,200,0,0,0,0,1000,0,100,9000,0,0,9100,200,0,2,1,,2,0,0,1,1,0,11/3/2017,9/25/2017,0,84,1,27,5,12,0,,1,0,0,0,,12,,1,300000,0,0,0,1.13144898414612
"140105910",0,0,0,0,1,0,0,,,0,0,0,1,1,0,0,0,0,0,,,,4,5,,,,,,6,2,3,1,1,3,3,3,3,,1,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,10/3/2017,3,6,3,3,,,2000,,,,,,,2000,,1000,5109,0,0,6109,200,200,2,1,0.666666686534882,2,0,0,0,0,0,11/1/2017,9/20/2017,1,72,1,27,6,10,0,,1,0,0,0,1,10,,1,450000,110000,500000,0,0.766227722167969
"140105940",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,6,4,3,4,4,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/6/2017,3,3,3,3,3,,,,2000,,,,,2000,,0,0,389,0,389,200,60,1,2,0.0833333358168602,1,0,0,0,1,0,10/20/2017,9/19/2017,1,40,0,27,1,14,0,,1,0,0,0,4,16,,0,,,550000,100000,0.785557627677917
"140105944",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,6,4,1,4,4,4,4,4,,4,10,2,4,1,4,,,1,1,1,1,,,1,1,1,1,,,1,1,1,0,,,1,1,,,,,1,,,,,1,,,,,1,10/6/2017,10,6,9,9,8,,,,2000,,,,,2000,,0,250,1060,0,1310,20,20,5,3,1,2,0,0,1,1,0,10/20/2017,9/21/2017,0,44,1,27,1,13,0,,1,0,0,0,3,14,,1,165000,122000,18000,12000,0.427527368068695
"140105981",0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,6,2,1,3,3,3,3,3,,2,3,1,6,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,1,,,,,1,9/29/2017,7,2,6,4,7,0,0,0,2000,0,0,0,0,2000,0,0,0,33000,0,33000,80,0,5,21.7410717010498,,1,0,1,1,1,0,10/10/2017,9/19/2017,0,36,1,27,6,10,0,,1,0,0,0,,12,,0,,,30000,27000,0.317765861749649
"140105997",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,7,3,1,3,3,3,3,3,,2,10,2,4,,,,,1,0,,,,,1,0,,,,,1,0,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,3,3,3,1,8,,,,2000,,,,,2000,,20,0,2200,0,2220,100,0,1,0.666666686534882,,1,0,0,1,1,0,10/27/2017,10/1/2017,0,46,1,27,4,12,0,,1,0,0,0,3,13,,1,165000,95000,40000,30000,0.611278593540192
"140105999",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,7,2,4,3,1,4,4,4,3,,2,3,1,2,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,10/3/2017,3,3,2,3,3,,,,200,,,,,200,,0,0,0,0,0,20,0,1,2,,1,0,0,1,0,0,10/17/2017,9/19/2017,1,52,1,27,1,10,0,,1,0,0,0,4,11,,1,360000,220000,25000,10000,0.713594019412994
"140106004",0,0,0,0,0,0,1,,,0,0,1,0,0,0,0,0,0,0,,,9,,,,,,,,2,4,4,3,1,4,4,4,4,,1,3,2,,,,,,0,,,,,,1,,,,,,0,,,,,,1,2,,,,,0,,,,,,,,,,1,10/2/2017,6,3,3,1,8,0,0,0,2000,0,0,0,0,2000,0,500,0,40,0,540,50,50,2,1,0.0833333358168602,3,0,0,1,1,0,10/16/2017,9/25/2017,0,29,1,27,1,9,0,,1,0,0,0,5,11,,1,100000,72000,10000,5000,2.95478558540344
"140106006",0,0,0,0,1,0,0,,,0,1,0,1,0,0,0,0,0,0,,4,,4,,,,,,,6,2,3,1,1,1,3,3,6,,1,5,1,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,10/2/2017,3,6,3,3,8,0,2000,0,0,0,0,0,0,2000,0,0,2000,3000,0,5000,220,0,1,0.75,,3,0,1,1,1,0,10/18/2017,9/26/2017,0,78,1,27,5,14,0,,1,0,0,0,1,9,,1,320,0,150000,0,0.822170794010162
"140106011",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,5,4,5,4,1,1,5,5,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,0,0,,,,,,,,,1,9/29/2017,3,3,3,3,3,,,,,,,,2000,2000,,0,0,0,0,0,200,50,1,8.6964282989502,0.416666656732559,1,0,0,1,0,0,10/13/2017,9/22/2017,0,32,1,27,6,10,0,,1,0,0,0,4,15,,0,,,25000,50000,0.882384479045868
"140106044",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,,,,9,,,,,,4,2,1,3,1,1,4,4,4,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,10/1/2017,3,6,9,3,3,,,,,,2000,,,2000,,0,0,2200,0,2200,40,20,4,4,1,2,0,1,0,1,0,11/1/2017,9/20/2017,0,63,1,38,1,12,0,,1,0,0,0,2,14,,1,150000,0,800000,150000,0.420387893915176
"140106047",1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,4,3,3,2,3,3,3,3,3,,2,,1,2,,,,,1,0,,,,,0,0,,,,,1,0,,,,,1,2,,,,,0,,,,,,,,,,0,9/8/2017,3,3,3,3,,,,,,,,,,,,0,0,0,0,0,50,50,2,1,0.666666686534882,5,0,0,0,0,0,10/10/2017,9/21/2017,0,53,1,38,4,10,0,,1,0,0,0,1,5,,1,150000,0,30000,0,0.310571759939194
"140106054",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,2,4,3,1,2,2,4,4,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,10/6/2017,6,6,3,3,10,0,100,0,1000,700,200,0,0,2000,0,0,60,200,0,260,20,0,1,3,,1,0,1,1,0,0,11/3/2017,9/29/2017,0,63,1,38,6,12,0,,1,0,0,0,3,13,,0,,,250000,160000,0.566395103931427
"140106082",0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,3,3,1,1,1,1,1,3,,2,3,1,1,,,,,1,1,,,,,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,9/29/2017,2,8,8,3,3,0,0,0,0,0,500,0,0,500,0,100,0,500,0,600,100,0,2,2,,1,1,0,1,0,0,,9/19/2017,0,61,1,30,1,9,0,,1,0,0,0,2,8,,0,,,20000,0,0.609225153923035
"140106083",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,2,4,2,4,4,4,4,4,,1,3,1,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/20/2017,3,8,3,8,8,500,0,0,0,0,0,0,0,500,0,1500,0,0,0,1500,20,60,4,4,2,3,0,0,0,0,0,10/27/2017,9/24/2017,1,56,1,30,1,11,0,,1,0,0,0,2,11,,0,,,60000,20000,0.361815422773361
"140106086",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,2,3,2,3,3,3,3,3,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,10/2/2017,7,1,7,1,7,,500,,1500,,,,,2000,,0,0,545,0,545,100,0,1,2,,4,0,1,1,0,0,10/16/2017,9/19/2017,0,39,1,30,1,13,0,,1,0,0,0,4,15,,1,325000,290000,0,10000,0.735967934131622
"140106091",1,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,,,1,,5,,,,,,7,2,3,2,1,3,3,3,3,,5,,5,3,1,2,6,,1,1,1,1,1,,0,0,0,0,0,,1,1,1,1,1,,1,3,,,,,0,,,,,,,,,,0,9/26/2017,8,8,8,8,,0,2000,0,0,0,0,0,0,2000,0,20,2300,0,0,2320,100,0,2,1,,2,0,0,0,0,1,10/5/2017,9/24/2017,1,58,1,17,4,12,0,,1,0,0,0,2,11,,1,200000,0,0,12000,0.361815422773361
"140106099",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,6,2,1,4,1,1,1,1,1,,1,,1,,,,,,0,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,0,10/27/2017,5,6,2,1,,,,,,,2000,,,2000,,597,2097,,,2694,100,0,2,2,,3,0,0,0,0,0,11/10/2017,9/29/2017,0,62,1,17,5,10,0,,1,0,0,0,1,11,,1,275000,0,,30000,0.487564086914063
"140106100",0,0,0,0,1,0,1,,,1,1,0,1,1,0,0,0,0,1,2,4,,4,8,,,,,4,10,11,3,1,1,3,3,3,3,,2,,3,3,,,,,1,0,,,,,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,0,9/23/2017,9,3,3,3,,,,,,,2000,,,2000,,1120,0,0,0,1120,20,0,6,4.3482141494751,,2,0,0,1,1,0,10/13/2017,9/19/2017,1,83,1,17,1,9,0,,1,0,0,0,2,12,,1,250000,0,40000,0,2.36131858825684
"140106102",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,7,3,4,3,1,1,4,4,4,,1,3,2,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,1,,,,,1,,,,,1,10/6/2017,3,8,3,3,8,1000,1000,0,0,0,0,0,0,2000,0,5000,6000,14000,0,25000,100,100,1,4,1,1,0,0,0,1,0,10/13/2017,10/7/2017,1,55,1,17,1,12,0,,1,0,0,0,2,15,,1,380000,250000,50000,10000,0.517756044864655
"140106154",0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,4,4,1,1,1,4,4,4,,1,,1,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,0,9/27/2017,4,6,6,1,,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,20,0,2,2,,3,0,1,0,0,0,,9/20/2017,0,71,1,17,5,10,0,,1,0,0,0,1,6,,1,30000,0,30000,40000,0.52821409702301
"140106183",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,7,4,4,3,1,4,4,4,4,,1,3,2,,,,,,1,,,,,,0,,,,,,0,,,,,,1,1,,,,,1,,,,,,,,,,1,9/29/2017,3,3,3,3,3,,2000,,,,,,,2000,,0,8000,30000,0,38000,100,0,1,1,,2,0,1,1,1,0,10/13/2017,9/29/2017,0,35,1,17,6,14,0,,1,0,0,0,2,12,,0,,,20000,0,0.326491415500641
"140106192",0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,6,3,3,4,3,3,3,3,3,,2,3,1,2,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,9/29/2017,3,7,7,3,8,,,,,,2000,,,2000,,500,0,2500,0,3000,100,0,1,1,,2,1,1,0,1,0,10/27/2017,9/19/2017,1,44,1,17,4,14,0,,1,0,0,0,,13,,0,,,10000,10000,0.388761639595032
"140106193",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,4,4,3,1,4,4,4,4,,1,3,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,10/13/2017,3,1,6,8,8,,,,,,2000,,,2000,,3,100,500,0,603,20,40,4,4.3482141494751,2,1,1,0,1,1,0,11/15/2017,10/22/2017,0,44,1,17,1,14,0,,1,0,0,0,3,16,,1,340000,275000,30000,35000,0.735967934131622
"140106199",1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,,,,4,,,,,,7,3,3,4,4,4,3,3,3,,3,3,1,1,6,,,,1,1,1,,,,0,0,0,,,,1,1,1,,,,2,1,2,,,,0,0,,,,2,1,,,,1,10/14/2017,3,7,7,10,8,400,1600,,,,,,,2000,,400,12000,0,0,12400,40,0,1,0.333333343267441,,3,0,0,1,1,0,10/26/2017,9/19/2017,1,35,1,17,1,13,0,,1,0,0,0,4,16,,1,225000,179000,337000,89500,0.785557627677917
"140106218",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,3,3,1,1,1,1,3,3,,2,3,6,6,,,,,1,1,,,,,0,0,,,,,1,1,,,,,2,1,2,,,,0,0,,,,1,2,,,,1,10/6/2017,6,8,6,3,8,,,,,,2000,,,2000,,2000,5500,3000,0,10500,140,0,6,2,,2,1,0,1,1,0,11/3/2017,9/21/2017,1,59,1,17,1,10,0,,1,0,0,0,3,16,,1,240000,25000,300000,0,0.97919774055481
"140106223",1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,,9,,,,,,,,7,12,4,1,1,1,4,4,3,,2,,2,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,2,,,,,0,,,,,,,,,,0,9/22/2017,3,9,6,3,,,500,,500,,1000,,,2000,,0,900,1000,0,1900,20,20,1,4.3482141494751,2,2,0,1,0,1,0,10/6/2017,9/20/2017,1,61,1,17,1,11,0,,1,0,0,0,3,11,,1,325000,45000,50000,10000,0.562441229820251
"140106235",0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,3,3,1,3,3,3,3,3,,2,3,3,2,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,2,,,,,1,,,,,1,,,,,1,,3,3,3,1,3,0,2000,,,,,,,2000,,0,0,20000,0,20000,200,0,1,1,,1,1,0,1,1,0,,9/22/2017,0,55,1,17,1,9,0,,1,0,0,0,4,,,1,250000,70000,,,3.27680826187134
"140106253",1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,3,,,,4,4,,,,6,3,7,3,1,1,3,3,3,3,,2,3,1,2,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,2,,,,,0,,,,,1,,,,,1,9/29/2017,7,3,7,1,8,,2000,,,,,,,2000,,3000,48000,3500,0,54500,180,0,2,2,,2,1,1,1,1,0,10/13/2017,9/28/2017,1,59,1,17,1,14,0,,1,0,0,0,5,17,,1,250000,25000,300000,1500,0.633095920085907
"140106265",0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,7,3,7,3,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,3,,,,,0,,,,,,,,,,1,,3,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,45,4000,17000,0,21045,60,0,1,1,,3,0,0,1,0,1,,9/19/2017,0,44,1,17,1,13,0,,1,0,0,0,4,15,,1,210000,185000,50000,0,0.735967934131622
"140106267",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,4,3,4,3,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,,1,9/22/2017,2,2,7,7,7,,,,,,2000,,,2000,,0,0,0,0,0,20,20,1,1,1,2,0,1,1,0,0,10/20/2017,9/21/2017,0,29,0,17,6,14,0,,0,0,1,0,3,11,,0,,,0,0,1.83053708076477
"140106280",1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,,,,9,,,,,,6,3,3,4,1,3,3,3,3,,3,3,1,4,2,,,,1,1,1,,,,0,0,0,,,,1,1,1,,,,2,1,2,,,,0,0,,,,1,2,,,,1,9/15/2017,3,8,7,2,7,,,,,,2000,,,2000,,400,6000,44000,90,50490,100,20,1,1,0.333333343267441,1,0,0,1,1,0,10/13/2017,9/28/2017,1,37,1,17,1,13,0,,1,0,0,0,3,16,,0,,,415000,20000,0.785557627677917
"140106328",0,0,1,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,8,8,1,1,1,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10/2/2017,1,1,6,6,,200,,,,,,,,200,,450,0,0,0,450,100,600,6,4.3482141494751,1,2,0,1,0,0,0,10/31/2017,9/19/2017,0,65,1,17,4,14,0,,0,1,0,0,3,2,,1,75000,0,60,0,1.00317573547363
"140106330",0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,8,1,13,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9/6/2017,3,8,3,8,,,,,,,,,500,500,,0,0,0,0,0,50,256,6,1,1,1,0,0,1,0,0,,9/19/2017,0,50,1,17,1,10,0,,0,1,0,0,4,1,,0,,,5000,1200,0.60244882106781
"140106380",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,2,4,3,4,4,4,3,3,,1,3,2,,,,,,0,,,,,,1,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,1,10/20/2017,9,3,9,9,2,,2000,,,,,,,2000,,0,500,50,0,550,20,20,4,4.3482141494751,1,1,1,0,0,0,0,10/27/2017,9/25/2017,1,43,1,17,6,10,0,,1,0,0,0,2,10,,1,60000,57000,5000,5000,0.440205812454224
"140106384",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,4,3,4,3,3,3,3,3,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,9/29/2017,8,8,7,3,8,,,,,,2000,,,2000,,0,120,5000,0,5120,100,20,1,0,0,3,0,0,0,0,0,10/13/2017,9/24/2017,1,33,1,17,6,11,0,,1,0,0,0,1,12,,0,,,15000,1500,2.43365359306335
"140106394",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,3,4,3,1,4,4,4,3,,3,3,6,1,2,,,,1,0,0,,,,1,1,1,,,,1,1,1,,,,1,1,,,,,1,,,,,,,,,,1,10/6/2017,6,3,9,3,8,,,,2000,,,,,2000,,0,0,0,0,0,20,40,4,2,0.333333343267441,1,0,0,1,1,1,10/20/2017,9/23/2017,1,61,1,17,1,12,0,,1,0,0,0,4,7,,1,75000,49000,10000,16000,0.284164011478424
"140106405",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,4,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,,,,,,,0,9/29/2017,10,3,3,3,,200,,,,,,,,200,,0,0,0,0,0,400,0,5,4,,3,0,0,1,0,0,10/13/2017,9/20/2017,1,46,1,17,4,9,0,,1,0,0,0,2,11,,0,,,2000,0,4.00046634674072
"140106420",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,,9,,,,,,,,7,4,4,1,4,4,4,4,3,,1,10,3,,,,,,1,,,,,,1,,,,,,1,,,,,,2,1,1,,,,0,0,,,,1,2,,,,1,10/13/2017,3,3,3,3,3,,500,,1500,,,,,2000,,10,800,0,0,810,20,0,1,8.6964282989502,,2,0,0,0,1,0,10/27/2017,9/19/2017,1,39,1,17,1,10,0,,1,0,0,0,3,12,,1,100000,60000,50000,400,0.69825404882431
"140106433",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,3,1,4,1,4,4,3,3,,1,3,2,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,,8,8,3,8,8,0,0,0,500,0,100,0,0,600,0,0,0,0,0,0,20,0,1,4.3482141494751,,2,0,0,0,0,0,,9/21/2017,1,34,1,17,1,11,0,,1,0,0,0,4,12,,1,125000,125000,5000,20000,3.11005759239197
"140106451",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,4,4,1,1,4,4,4,4,,6,,1,1,2,2,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,0,,,,,,,,,,0,10/13/2017,3,3,9,9,,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,30,0,1,4.3482141494751,,2,0,1,0,0,0,10/20/2017,9/19/2017,1,60,1,17,1,9,0,,1,0,0,0,3,13,,0,,,0,6000,2.15687918663025
"140106460",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,,,,4,,,,,,6,2,3,4,5,3,3,3,3,,2,3,1,1,,,,,1,0,,,,,0,0,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,3,6,8,3,8,0,0,0,0,0,2000,0,0,2000,0,0,0,4000,0,4000,20,0,1,2,,2,0,0,0,1,0,11/10/2017,9/19/2017,1,48,1,17,1,14,0,,1,0,0,0,3,15,,1,200000,120000,300000,15000,0.802999377250671
"140106473",0,0,0,0,1,0,0,,,0,1,0,1,0,0,0,0,0,0,,4,,4,,,,,,,11,2,4,3,4,4,4,4,4,,1,4,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,9/27/2017,3,3,3,3,3,,,,1000,,1000,,,2000,,0,86,2350,0,2436,20,0,1,1,,2,0,0,1,1,0,10/6/2017,9/19/2017,1,62,1,17,1,10,0,,1,0,0,0,2,14,,1,200000,0,80000,28000,0.40124848484993
"140106494",0,0,0,0,1,0,0,,,0,0,1,1,1,1,0,0,0,0,,,9,4,4,4,,,,,2,3,10,3,3,3,3,3,3,,3,3,2,1,1,,,,1,1,1,,,,0,0,0,,,,1,1,1,,,,1,2,,,,,1,,,,,1,,,,,1,10/4/2017,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,67500,0,80,67580,25,0,2,1,,2,0,1,0,0,0,10/27/2017,9/19/2017,1,66,1,29,1,13,0,,1,0,0,0,2,13,,1,650000,0,80000,0,0.437126904726028
"140106511",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,4,4,3,4,4,4,4,4,,2,10,1,2,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,2,,,,,0,,,,,,,,,,1,10/6/2017,3,3,3,3,8,0,0,0,0,0,2000,0,0,2000,0,0,0,2000,0,2000,40,0,1,1,,3,0,0,0,0,0,10/20/2017,9/22/2017,0,39,1,29,1,10,0,,1,0,0,0,2,16,,1,175000,143000,0,22000,0.44856059551239
"140106517",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,3,3,4,3,3,3,3,3,,1,3,6,,,,,,1,,,,,,0,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,9/29/2017,3,7,7,4,3,,2000,,,,,,,2000,,0,10000,0,0,10000,100,0,1,0.666666686534882,,3,0,0,1,0,0,10/13/2017,9/20/2017,1,50,1,6,1,14,0,,1,0,0,0,2,17,,1,600000,275000,50000,10000,0.438553899526596
"140106521",1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,2,,,,,4,4,,4,,4,1,4,1,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,0,9/22/2017,3,4,3,3,,,100,,,,,800,,1000,100,0,0,0,0,0,800,300,5,2,1,3,1,0,1,0,0,10/6/2017,9/27/2017,0,31,1,29,6,10,0,,0,1,0,0,5,4,,0,,,25000,15000,0.898615658283234
"140106522",1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,9,,,,4,,,,,,3,6,3,1,1,3,3,3,3,,2,3,6,1,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,9/30/2017,7,3,7,9,7,0,0,0,2000,0,0,0,0,2000,0,41,15000,0,0,15041,100,0,1,1,,2,0,0,1,0,0,11/13/2017,9/21/2017,1,60,1,29,1,10,0,,1,0,0,0,2,15,,1,300000,0,100000,10000,0.40124848484993
